prob_class1_positive,prob_class2_negative,epistemic_uncertainty,aleatoric_uncertainty
1.3492286e-08,1.0,1.6383325e-08,2.2801277e-07
8.907849e-06,0.9999911,8.502335e-06,0.00010396424
0.00010532103,0.9998947,8.0124824e-05,0.0009897733
0.9977317,0.0022683144,0.0034959214,0.012580945
2.3349578e-08,1.0,1.2537072e-08,3.9767795e-07
0.32636124,0.67363876,0.20323798,0.42833367
0.0004223624,0.99957764,0.00031204382,0.003391832
0.9999995,4.7683716e-07,0.0,8.279037e-06
0.8819193,0.118080676,0.18489169,0.17819165
3.6043122e-05,0.99996394,7.5039745e-05,0.00032977012
0.11568048,0.88431954,0.15064603,0.20758331
0.03868468,0.96131533,0.06920035,0.094540864
3.4566154e-05,0.9999654,7.66133e-05,0.00031304217
0.0009947497,0.99900526,0.0013673254,0.006503646
1.8800494e-11,1.0,2.498593e-11,4.0467257e-10
0.0005248175,0.9994752,0.0005101608,0.0039781835
2.597275e-08,1.0,3.261451e-08,4.209314e-07
0.0004704006,0.9995296,0.0008772148,0.0031972488
0.34421417,0.6557858,0.2808548,0.36293647
0.0003004266,0.9996996,0.00040247734,0.0023344366
2.3502838e-05,0.9999765,2.6522554e-05,0.00024746373
1.0494286e-08,1.0,1.6533647e-08,1.7617242e-07
0.8896653,0.110334694,0.13694319,0.21027136
0.054118995,0.945881,0.12478344,0.085685804
0.38773635,0.6122637,0.19966364,0.4680611
0.005762792,0.9942372,0.01501587,0.020445183
0.9968986,0.0031014085,0.0037811715,0.017228844
0.00071723305,0.9992828,0.0008669058,0.005042905
0.0074924077,0.9925076,0.01595806,0.028173055
6.863652e-05,0.99993134,7.7724515e-05,0.00064893434
1.7806434e-07,0.9999998,2.5259328e-07,2.6934401e-06
0.00016579074,0.9998342,0.00020871928,0.0014002596
0.0007693877,0.9992306,0.0009939908,0.0052915346
0.013724811,0.9862752,0.039966192,0.03252353
0.87312335,0.12687665,0.2243164,0.15608953
0.22462367,0.7753763,0.19235364,0.3403444
0.99981713,0.00018286705,0.00018032477,0.0015764165
0.00024708395,0.99975294,0.00031598238,0.001983274
1.6129363e-06,0.9999984,2.9764597e-06,2.0145228e-05
0.9999721,2.7894974e-05,3.3478806e-05,0.00028695207
4.3754553e-10,1.0,7.304566e-10,8.608518e-09
0.00059722696,0.99940276,0.0011290265,0.0039013764
6.190668e-05,0.9999381,7.725827e-05,0.0005845374
6.8833983e-10,1.0,1.3603652e-09,1.3067989e-08
0.001636264,0.99836373,0.0028942274,0.009237889
0.06844079,0.9315592,0.08981311,0.15977384
0.7512337,0.2487663,0.21080005,0.35017562
5.18505e-09,1.0,4.983441e-09,9.383523e-08
0.9987144,0.0012856126,0.0023407582,0.0075017335
0.28792432,0.7120757,0.27922776,0.3210549
8.516972e-05,0.9999148,8.169096e-05,0.00080159423
4.802231e-08,0.99999994,1.1939125e-07,7.493663e-07
0.23142855,0.76857144,0.22749016,0.31350657
5.753064e-07,0.9999994,8.3395116e-07,8.028207e-06
