prob_class1_positive,prob_class2_negative,epistemic_uncertainty,aleatoric_uncertainty
3.284831e-07,0.99999964,6.568792e-07,5.2516293e-06
4.2333828e-05,0.9999577,8.4330175e-05,0.00046860683
0.00029587356,0.9997041,0.0005516309,0.0026999675
0.9777326,0.02226739,0.003281887,0.10673684
1.9154302e-06,0.9999981,3.8302064e-06,2.71151e-05
0.00015969737,0.9998403,0.00030563097,0.0015557692
0.00022343016,0.9997766,0.00043805616,0.0021016093
0.9991721,0.000827892,0.00019873203,0.006702797
0.03973319,0.9602668,0.0046478277,0.16709526
9.429425e-06,0.9999906,1.8802075e-05,0.00011852174
0.062563196,0.9374368,0.014916349,0.23396274
0.0005661542,0.9994338,0.0009915589,0.004798948
0.0006412626,0.9993588,0.0011988975,0.00535562
0.00010010985,0.99989986,0.00019723069,0.0010220567
7.4313355e-08,0.99999994,1.486189e-07,1.2700744e-06
3.397172e-05,0.999966,6.7641726e-05,0.00038353246
4.683345e-06,0.99999535,9.357497e-06,6.211082e-05
0.0007101644,0.9992899,0.0011908949,0.005858569
0.0020155334,0.99798447,0.0018440053,0.014523645
0.0003091547,0.99969083,0.00058817706,0.0028075976
3.8487426e-05,0.99996156,7.678408e-05,0.00042966582
9.189988e-06,0.9999908,1.8361086e-05,0.00011574901
0.65524566,0.3447543,0.022733824,0.64413875
0.0011091124,0.9988909,0.0016472074,0.008655115
0.020828119,0.9791719,0.0070408764,0.10124474
0.64990205,0.350098,0.00953035,0.6475073
0.3229276,0.67707247,0.01222282,0.6290565
0.00064450497,0.9993555,0.0008064226,0.0053794836
0.0063637937,0.99363625,0.006219045,0.038525984
0.217754,0.782246,0.019240024,0.52405053
0.00014368912,0.9998563,0.0002791141,0.0014150274
1.8990555e-05,0.999981,3.7860842e-05,0.00022546083
0.0060007414,0.99399924,0.004429959,0.036681734
0.00010362396,0.99989635,0.00020567172,0.0010543602
0.023675304,0.97632474,0.01112417,0.11201706
0.5048471,0.4951529,0.007814927,0.6931002
0.9838636,0.016136378,0.0020626467,0.082595155
0.010601278,0.98939866,0.014461393,0.058746625
0.0003846502,0.9996154,0.000733293,0.003409117
0.9917662,0.00823384,0.00069440855,0.047718123
8.359266e-07,0.99999917,1.6716189e-06,1.2523087e-05
0.0035083408,0.9964917,0.0035577402,0.023333447
0.00029598578,0.999704,0.0005792137,0.0027008862
1.8749167e-06,0.99999815,3.7488378e-06,2.6562197e-05
0.0024424922,0.9975575,0.002452972,0.01713043
0.6309837,0.3690163,0.02504052,0.6584301
0.0039828494,0.99601716,0.0018480667,0.025983151
4.138771e-07,0.9999996,8.276683e-07,6.4903916e-06
0.9294035,0.0705965,0.00874159,0.25517917
0.0054181917,0.99458176,0.0032594965,0.033675615
2.845653e-05,0.99997157,5.6618286e-05,0.0003262793
1.4384995e-06,0.99999857,2.8763159e-06,2.077111e-05
0.00088219007,0.9991178,0.0014623374,0.0070863427
7.08445e-05,0.99992913,0.0001410588,0.0007477783
8.109532e-05,0.9999189,0.00015112892,0.00084501726
6.902838e-05,0.999931,0.00013747587,0.0007303702
1.1587684e-08,1.0,2.3174925e-08,2.0453585e-07
2.353644e-05,0.99997646,4.6949044e-05,0.00027436047
0.17053422,0.82946575,0.015698578,0.45673227
0.019885233,0.9801147,0.007511812,0.09759218
0.0001805034,0.9998195,0.0003539033,0.0017363527
0.00014198615,0.999858,0.00027944558,0.0013999245
0.0001237965,0.9998762,0.00024565047,0.0012375624
0.00034934175,0.99965066,0.000658447,0.0031298434
0.8499309,0.15006909,0.0047814487,0.4228289
0.007367818,0.99263215,0.0054237284,0.043521285
0.0001042217,0.9998958,0.00020559083,0.0010597813
0.004632375,0.9953676,0.0013883798,0.029519217
0.20404714,0.79595286,0.004094357,0.505962
0.011173418,0.9888266,0.010751813,0.061326534
0.0006903601,0.99930966,0.0013073899,0.0057147383
0.00034066156,0.99965936,0.0006014102,0.0030606259
0.0003962292,0.99960375,0.00070716656,0.0035000318
0.001235208,0.9987648,0.0022918845,0.009506004
0.0026395386,0.99736047,0.0023382627,0.018307375
0.00028946283,0.99971056,0.0005228497,0.002647782
0.0005636778,0.9994363,0.0010862345,0.0047804015
0.0003654308,0.99963456,0.00068746007,0.0032575373
0.030364266,0.9696358,0.0038425426,0.13600606
7.1453906e-05,0.99992853,0.00014183916,0.00075358513
0.9896834,0.01031657,0.001669715,0.057451233
1.3730115e-05,0.9999863,2.7426133e-05,0.00016742025
0.007577551,0.99242246,0.007146279,0.044546634
1.1174263e-05,0.9999888,2.2248822e-05,0.00013860341
1.0343366e-05,0.9999897,2.0666865e-05,0.00012903476
0.003860547,0.99613947,0.0057896064,0.025305914
0.59167635,0.40832368,0.0332652,0.6762426
4.9284456e-05,0.9999507,9.5006144e-05,0.00053808023
0.94761324,0.052386742,0.0035530338,0.2054838
7.248946e-05,0.9999275,0.00014290179,0.00076344126
0.8376081,0.1623919,0.015961334,0.44361496
0.000426485,0.9995735,0.0007590441,0.0037358655
2.3457656e-05,0.9999766,4.6829304e-05,0.00027348034
0.024851276,0.9751487,0.005737027,0.11636157
3.7801357e-07,0.99999964,7.5584774e-07,5.9379495e-06
0.010595784,0.98940426,0.007134073,0.05872159
0.00013476684,0.99986523,0.00026782235,0.0013357843
0.00029292147,0.9997071,0.0005718431,0.002675938
6.098286e-05,0.999939,0.000121659505,0.00065279735
3.8720086e-06,0.9999961,7.735443e-06,5.2116262e-05
0.01524806,0.98475194,0.006933915,0.07891846
0.056807015,0.94319296,0.008768053,0.21809
0.98887026,0.011129737,0.0010845532,0.061130613
0.89433765,0.105662346,0.0058419458,0.3373492
0.040891822,0.95910823,0.012544308,0.17076807
0.13680655,0.86319345,0.011484197,0.3991238
4.423736e-05,0.9999558,8.810125e-05,0.0004877368
0.00019683165,0.9998032,0.0003744019,0.0018763815
4.0224812e-08,0.99999994,8.044684e-08,7.3565326e-07
5.5711947e-08,0.9999999,1.11416824e-07,1.0405727e-06
1.4448075e-05,0.9999856,2.8851822e-05,0.0001754373
3.1991816e-09,1.0,6.398335e-09,5.8043103e-08
0.07753586,0.9224642,0.020700669,0.2727094
0.00018399858,0.999816,0.00035990015,0.0017664675
1.0356401e-05,0.9999896,2.0693962e-05,0.00012923096
0.0004939504,0.999506,0.0009495046,0.0042543528
6.115502e-09,1.0,1.2230883e-08,1.09733406e-07
9.2831115e-06,0.9999907,1.8538298e-05,0.00011685461
7.98805e-05,0.99992007,0.00015781193,0.00083358743
2.3259183e-05,0.9999767,4.6199035e-05,0.000271443
4.516569e-07,0.9999995,9.030503e-07,7.0658084e-06
0.15578718,0.8442128,0.017610645,0.4326176
9.666232e-06,0.9999903,1.9246107e-05,0.00012132026
3.8599228e-05,0.99996144,7.7033816e-05,0.00043080954
2.5729083e-05,0.9999743,5.123333e-05,0.00029758137
7.75453e-05,0.9999225,0.0001513224,0.000811412
3.6885707e-05,0.99996316,7.2716146e-05,0.00041334276
0.00014125419,0.99985874,0.00021980131,0.0013934543
8.613113e-06,0.99999136,1.7152292e-05,0.0001090807
1.4018259e-05,0.999986,2.7991544e-05,0.00017065313
0.013659417,0.9863406,0.0044522374,0.07221002
0.00061385095,0.9993862,0.0010154326,0.0051535033
1.4876863e-06,0.9999985,2.973824e-06,2.144235e-05
2.0270406e-07,0.9999998,4.0530463e-07,3.2930302e-06
0.0030316396,0.9969684,0.0035182275,0.020606423
2.5661284e-11,1.0,5.132256e-11,4.7263254e-10
0.0066136997,0.9933863,0.0072553162,0.039783336
8.0105994e-05,0.9999199,0.00015740114,0.000835668
1.3046479e-05,0.9999869,2.5985155e-05,0.00015983659
0.0018614955,0.99813855,0.0020859973,0.013561769
1.1560542e-05,0.99998844,2.3102444e-05,0.00014297247
0.2656026,0.7343975,0.025860824,0.57883584
5.771998e-07,0.9999994,1.1542797e-06,8.877651e-06
0.00059420924,0.9994058,0.0010974332,0.005007964
0.00021180752,0.9997882,0.00041908628,0.0020035992
0.00038676668,0.9996133,0.00059900724,0.0034257225
0.20294708,0.7970529,0.010843187,0.50446093
0.0021191488,0.9978808,0.00287804,0.015163976
0.00790937,0.9920906,0.004055278,0.046157077
1.4214281e-07,0.9999999,2.842725e-07,2.3506304e-06
7.953369e-05,0.9999204,0.00015742856,0.0008303038
0.00011568585,0.99988437,0.00022926359,0.001164266
7.055712e-06,0.99999297,1.409863e-05,9.071588e-05
4.825407e-05,0.9999517,9.58342e-05,0.00052786723
0.0022264044,0.99777365,0.0028237219,0.015821332
0.004790491,0.99520946,0.0012254925,0.03036564
0.00015551,0.9998445,0.00030375915,0.0015191225
2.0915115e-08,1.0,4.182772e-08,3.616646e-07
3.578777e-07,0.99999964,7.1568917e-07,5.6597705e-06
1.6692888e-05,0.99998325,3.3308286e-05,0.00020036932
0.000155165,0.99984485,0.00029962062,0.0015160845
0.13768475,0.86231524,0.027782742,0.40073824
0.91888237,0.08111767,0.006879704,0.28149062
0.00036497012,0.99963504,0.0005941708,0.0032538748
2.1439835e-06,0.99999785,4.2854304e-06,3.0120873e-05
0.00064867927,0.9993513,0.0011614881,0.005410134
0.0037841403,0.9962159,0.002412426,0.02488085
0.002084094,0.9979159,0.0038125804,0.014947884
1.8968403e-05,0.99998105,3.7900292e-05,0.00022518254
0.00037378908,0.99962616,0.00073828263,0.0033236363
4.2895504e-06,0.9999957,8.575136e-06,5.72975e-05
0.043238148,0.95676184,0.014407448,0.17810202
0.00010325745,0.9998967,0.00020357307,0.0010510059
8.44913e-06,0.99999154,1.687324e-05,0.0001071519
0.01332194,0.98667806,0.012674922,0.0707615
0.0003142916,0.9996857,0.00059929397,0.0028490573
0.96660435,0.03339567,0.00261872,0.14635456
0.0011697699,0.9988302,0.001872193,0.009066163
0.0003227182,0.99967724,0.0004740276,0.002916942
0.83118147,0.16881853,0.0042266985,0.45400786
0.014576788,0.9854232,0.0072003957,0.076105416
4.1354175e-05,0.99995863,8.251081e-05,0.00045875643
1.075054e-05,0.9999893,2.1477643e-05,0.00013371093
0.00013887115,0.9998611,0.0002717948,0.0013723078
