prob_class1_positive,prob_class2_negative,epistemic_uncertainty,aleatoric_uncertainty
2.1790923e-07,0.99999976,4.3575287e-07,3.5711917e-06
0.0010085746,0.9989915,0.0018645736,0.007966367
0.00017996869,0.99982005,0.00034820777,0.0017317412
0.9950316,0.004968408,0.0011497375,0.031311724
0.00011447686,0.9998855,0.00022574751,0.0011533772
0.0014851855,0.99851483,0.002703822,0.011155903
0.00015393033,0.9998461,0.0003045218,0.0015052333
0.9966858,0.0033141633,0.00044679365,0.02223107
0.118086,0.881914,0.013303439,0.36309403
0.00013777545,0.99986225,0.00027393905,0.0013625347
0.030428246,0.96957177,0.00634399,0.13622764
0.0003640943,0.9996359,0.00068619364,0.0032469828
0.00037222746,0.99962777,0.00071964,0.0033112615
0.00031439634,0.99968565,0.0005605765,0.0028498566
1.0415006e-07,0.9999999,2.0827673e-07,1.7841263e-06
6.856962e-05,0.99993145,0.0001354949,0.0007259553
1.0167942e-06,0.999999,2.0326615e-06,1.5033924e-05
0.0012694533,0.99873054,0.0020242853,0.009734842
0.01998334,0.98001665,0.008255454,0.09797427
0.011669281,0.9883307,0.0027653256,0.0635385
2.4466763e-05,0.9999755,4.877847e-05,0.00028428007
0.00023664178,0.9997633,0.00046164717,0.0022123656
0.9638413,0.036158673,0.00094987307,0.15553787
0.017849227,0.98215073,0.014091581,0.08954633
0.08587042,0.91412956,0.009688485,0.2928779
0.040607344,0.95939267,0.0019547185,0.16986953
0.9537034,0.046296597,0.0025126454,0.18746291
0.002412965,0.9975871,0.0017171311,0.016952688
9.7609645e-06,0.9999902,1.9392484e-05,0.00012237854
0.0020192114,0.99798083,0.0010582657,0.014546421
0.00035319666,0.9996468,0.00066899037,0.0031605233
0.0001508147,0.9998492,0.00029780637,0.0014778661
0.00035638514,0.9996436,0.0006763157,0.0031858217
0.00493723,0.99506277,0.0055712573,0.0311464
0.36158985,0.63841015,0.019629542,0.65432745
0.9628989,0.0371011,0.005306077,0.15861923
0.95982724,0.04017272,0.001641762,0.16849269
0.0010101777,0.9989899,0.001795023,0.00797743
0.0020308797,0.99796915,0.00080053584,0.01461878
0.99992895,7.109455e-05,2.614043e-05,0.0007500959
6.9419206e-05,0.99993056,0.00013832453,0.00073413993
0.013797665,0.98620236,0.002841086,0.072800934
0.0011759567,0.99882406,0.0020901135,0.009107857
1.630453e-07,0.9999998,3.2605834e-07,2.7173824e-06
6.0837643e-05,0.9999392,0.00012016177,0.0006513542
0.014236423,0.9857636,0.015368473,0.07466714
0.18722229,0.81277776,0.01064078,0.48217005
0.0005686099,0.99943143,0.0010857597,0.00481723
0.977684,0.02231596,0.0013159772,0.10692049
0.98462665,0.015373332,0.0029231138,0.07944009
0.0004595263,0.9995405,0.0008855048,0.003990981
1.3346695e-05,0.99998665,2.6649783e-05,0.00016314788
0.012072499,0.9879275,0.009043179,0.065321445
1.9790327e-06,0.99999803,3.9528377e-06,2.794742e-05
0.0005744168,0.9994256,0.0011165529,0.0048606223
1.6010242e-06,0.9999984,3.2005246e-06,2.296481e-05
7.894457e-11,1.0,1.5788905e-10,1.453592e-09
9.85796e-05,0.9999015,0.0001940645,0.0010078736
0.10348589,0.89651406,0.012764033,0.33267546
0.00080603175,0.99919397,0.0014207298,0.006547375
7.367432e-05,0.9999263,0.00014678668,0.0007747328
0.00033781712,0.9996622,0.0006297421,0.0030378867
5.789053e-05,0.9999421,0.000115090435,0.00062269985
0.00017607573,0.9998239,0.00034373166,0.0016981503
